candidate_id,election_id,first_name,last_name,parties,photo_url,slug,thumb_url,full_name,boe_name,OffNme,CndID,CndNme
251581,368,Kevin,Bailey,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251581/251581.jpg,kevin-m-bailey,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251581/thumb_251581.jpg,KEVIN BAILEY,KEVIN M. BAILEY,For Alderman 20th Ward,183.0,KEVIN M. BAILEY
251582,368,Anthony,Driver,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251582/251582.jpg,anthony-driver-jr,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251582/thumb_251582.jpg,ANTHONY DRIVER,"ANTHONY DRIVER, JR.",For Alderman 20th Ward,191.0,"ANTHONY DRIVER, JR."
251584,368,Howard,Brookins,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251584/251584.jpg,howard-b-brookins-jr-62489abf-8a89-4baf-ba4d-38e6cb8faaad,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251584/thumb_251584.jpg,HOWARD BROOKINS,"HOWARD B. BROOKINS, JR.",For Alderman 21st Ward,75.0,"HOWARD B. BROOKINS, JR."
251586,368,Marvin,Mcneil,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251586/251586.jpg,marvin-mcneil,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251586/thumb_251586.jpg,MARVIN MCNEIL,MARVIN MCNEIL,For Alderman 21st Ward,143.0,MARVIN MCNEIL
251587,368,Patricia,Foster,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",,patricia-a-foster,,PATRICIA FOSTER,PATRICIA A. FOSTER,For Alderman 21st Ward,188.0,PATRICIA A. FOSTER
251588,368,Joseph,Ziegler,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251588/251588.jpg,joseph-c-ziegler-jr,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251588/thumb_251588.jpg,JOSEPH ZIEGLER,"JOSEPH C. ZIEGLER, JR.",For Alderman 21st Ward,235.0,"JOSEPH C. ZIEGLER, JR."
251589,368,Michael,Rodriguez,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251589/251589.jpg,michael-d-rodriguez,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251589/thumb_251589.jpg,MICHAEL RODRIGUEZ,MICHAEL D. RODRIGUEZ,For Alderman 22nd Ward,109.0,MICHAEL D. RODRIGUEZ
251590,368,Lisette,Lopez,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251590/251590.jpg,lisette-lopez,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251590/thumb_251590.jpg,LISETTE LOPEZ,"LISETTE ""LIZ"" LOPEZ",For Alderman 22nd Ward,60.0,"LISETTE ""LIZ"" LOPEZ"
251591,368,Richard,Juarez,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251591/251591.jpg,richard-juarez,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251591/thumb_251591.jpg,RICHARD JUAREZ,RICHARD JUAREZ,For Alderman 22nd Ward,95.0,RICHARD JUAREZ
251592,368,Neftalie,Gonzalez,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251592/251592.jpg,neftalie-gonzalez,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251592/thumb_251592.jpg,NEFTALIE GONZALEZ,NEFTALIE GONZALEZ,For Alderman 22nd Ward,101.0,NEFTALIE GONZALEZ
251593,368,Silvana,Tabares,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251593/251593.jpg,silvana-tabares-14ff3cef-9373-4a19-89de-34958194b307,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251593/thumb_251593.jpg,SILVANA TABARES,SILVANA TABARES,For Alderman 23rd Ward,32.0,SILVANA TABARES
251594,368,Paulino,Villarreal,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251594/251594.jpg,paulino-r-villarreal-jr,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251594/thumb_251594.jpg,PAULINO VILLARREAL,"PAULINO R. VILLARREAL, JR.",For Alderman 23rd Ward,120.0,"PAULINO R. VILLARREAL, JR."
251598,368,Creative,Scott,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251598/251598.jpg,creative-scott,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251598/thumb_251598.jpg,CREATIVE SCOTT,CREATIVE SCOTT,For Alderman 24th Ward,5.0,CREATIVE SCOTT
251599,368,Michael,Scott,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251599/251599.jpg,michael-scott-jr,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251599/thumb_251599.jpg,MICHAEL SCOTT,"MICHAEL  SCOTT, JR.",For Alderman 24th Ward,41.0,"MICHAEL  SCOTT, JR."
251600,368,Toriano,Sanzone,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251600/251600.jpg,toriano-a-sanzone,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251600/thumb_251600.jpg,TORIANO SANZONE,TORIANO A. SANZONE,For Alderman 24th Ward,147.0,TORIANO A. SANZONE
251602,368,Larry,Nelson,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251602/251602.jpg,larry-g-nelson,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251602/thumb_251602.jpg,LARRY NELSON,,,,
251603,368,Patricia,Marshall,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251603/251603.jpg,patricia-marshall,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251603/thumb_251603.jpg,PATRICIA MARSHALL,(PAT) PATRICIA MARSHALL,For Alderman 24th Ward,192.0,(PAT) PATRICIA MARSHALL
251604,368,Traci,Johnson,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251604/251604.jpg,traci-johnson,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251604/thumb_251604.jpg,TRACI JOHNSON,"TRACI ""TREASURE"" JOHNSON",For Alderman 24th Ward,199.0,"TRACI ""TREASURE"" JOHNSON"
251605,368,Hilario,Dominguez,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251605/251605.jpg,hilario-dominguez,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251605/thumb_251605.jpg,HILARIO DOMINGUEZ,HILARIO DOMINGUEZ,For Alderman 25th Ward,80.0,HILARIO DOMINGUEZ
251606,368,Alexander,Acevedo,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251606/251606.jpg,alexander-acevedo,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251606/thumb_251606.jpg,ALEXANDER ACEVEDO,"ALEXANDER ""ALEX"" ACEVEDO",For Alderman 25th Ward,78.0,"ALEXANDER ""ALEX"" ACEVEDO"
251607,368,Troy,Hernandez,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251607/251607.jpg,troy-antonio-hernandez,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251607/thumb_251607.jpg,TROY HERNANDEZ,TROY ANTONIO HERNANDEZ,For Alderman 25th Ward,73.0,TROY ANTONIO HERNANDEZ
251608,368,Byron,Sigcho-Lopez,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251608/251608.jpg,byron-sigcho-lopez,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251608/thumb_251608.jpg,BYRON SIGCHO-LOPEZ,BYRON SIGCHO-LOPEZ,For Alderman 25th Ward,68.0,BYRON SIGCHO-LOPEZ
251609,368,Aida,Flores,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251609/251609.jpg,aida-flores,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251609/thumb_251609.jpg,AIDA FLORES,AIDA FLORES,For Alderman 25th Ward,59.0,AIDA FLORES
251610,368,Theresa,Siaw,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251610/251610.jpg,theresa-siaw,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251610/thumb_251610.jpg,THERESA SIAW,THERESA SIAW,For Alderman 26th Ward,107.0,THERESA SIAW
251611,368,Roberto,Maldonado,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251611/251611.jpg,roberto-maldonado,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251611/thumb_251611.jpg,ROBERTO MALDONADO,ROBERTO MALDONADO,For Alderman 26th Ward,33.0,ROBERTO MALDONADO
251612,368,David,Herrera,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251612/251612.jpg,david-herrera,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251612/thumb_251612.jpg,DAVID HERRERA,,,,
251613,368,Angee,Gonzalez,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251613/251613.jpg,angee-gonzalez,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251613/thumb_251613.jpg,ANGEE GONZALEZ,ANGEE GONZALEZ,For Alderman 26th Ward,234.0,ANGEE GONZALEZ
251615,368,Walter,Burnett,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251615/251615.jpg,walter-burnett-jr,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251615/thumb_251615.jpg,WALTER BURNETT,"WALTER BURNETT, JR.",For Alderman 27th Ward,28.0,"WALTER BURNETT, JR."
251616,368,Cynthia,Bednarz,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251616/251616.jpg,cynthia-d-bednarz,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251616/thumb_251616.jpg,CYNTHIA BEDNARZ,CYNTHIA D. BEDNARZ,For Alderman 27th Ward,186.0,CYNTHIA D. BEDNARZ
251617,368,Miguel,Bautista,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251617/251617.jpg,miguel-bautista,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251617/thumb_251617.jpg,MIGUEL BAUTISTA,MIGUEL BAUTISTA,For Alderman 28th Ward,46.0,MIGUEL BAUTISTA
251618,368,Jason,Ervin,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251618/251618.jpg,jason-c-ervin,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251618/thumb_251618.jpg,JASON ERVIN,JASON C. ERVIN,For Alderman 28th Ward,70.0,JASON C. ERVIN
251619,368,Jasmine,Jackson,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",,jasmine-jackson,,JASMINE JACKSON,JASMINE JACKSON,For Alderman 28th Ward,128.0,JASMINE JACKSON
251621,368,Beverly,Miles,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251621/251621.jpg,beverly-miles-204f9bd8-2176-412e-9478-997eb4cd0a1d,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251621/thumb_251621.jpg,BEVERLY MILES,BEVERLY MILES,For Alderman 28th Ward,204.0,BEVERLY MILES
251623,368,Dwayne,Truss,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251623/251623.jpg,dwayne-truss,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251623/thumb_251623.jpg,DWAYNE TRUSS,DWAYNE TRUSS,For Alderman 29th Ward,21.0,DWAYNE TRUSS
251624,368,Chris,Taliaferro,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251624/251624.jpg,chris-taliaferro,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251624/thumb_251624.jpg,CHRIS TALIAFERRO,CHRIS TALIAFERRO,For Alderman 29th Ward,71.0,CHRIS TALIAFERRO
251625,368,Gayinga,Washington,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",,gayinga-washington,,GAYINGA WASHINGTON,,,,
251626,368,Zerlina,Smith,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251626/251626.jpg,zerlina-a-smith,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251626/thumb_251626.jpg,ZERLINA SMITH,ZERLINA A. SMITH,For Alderman 29th Ward,201.0,ZERLINA A. SMITH
251627,368,Jessica,Gutierrez,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251627/251627.jpg,jessica-w-gutierrez,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251627/thumb_251627.jpg,JESSICA GUTIERREZ,JESSICA W. GUTIERREZ,For Alderman 30th Ward,42.0,JESSICA W. GUTIERREZ
251628,368,Ariel,Reboyras,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251628/251628.jpg,ariel-e-reboyras,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251628/thumb_251628.jpg,ARIEL REBOYRAS,ARIEL E. REBOYRAS,For Alderman 30th Ward,9.0,ARIEL E. REBOYRAS
251629,368,Edgar,Esparza,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251629/251629.jpg,edgar-esparza,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251629/thumb_251629.jpg,EDGAR ESPARZA,"EDGAR ""EDEK"" ESPARZA",For Alderman 30th Ward,149.0,"EDGAR ""EDEK"" ESPARZA"
251630,368,Colin,Bird-Martinez,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251630/251630.jpg,colin-bird-martinez,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251630/thumb_251630.jpg,COLIN BIRD-MARTINEZ,COLIN BIRD-MARTINEZ,For Alderman 31st Ward,108.0,COLIN BIRD-MARTINEZ
251631,368,Milagros,Santiago,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251631/251631.jpg,milagros-santiago,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251631/thumb_251631.jpg,MILAGROS SANTIAGO,"MILAGROS ""MILLY"" SANTIAGO",For Alderman 31st Ward,57.0,"MILAGROS ""MILLY"" SANTIAGO"
251632,368,Felix,Cardona,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251632/251632.jpg,felix-cardona-jr,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251632/thumb_251632.jpg,FELIX CARDONA,FELIX CARDONA JR.,For Alderman 31st Ward,29.0,FELIX CARDONA JR.
251634,368,Scott,Waguespack,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251634/251634.jpg,scott-waguespack,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251634/thumb_251634.jpg,SCOTT WAGUESPACK,SCOTT WAGUESPACK,For Alderman 32nd Ward,122.0,SCOTT WAGUESPACK
251635,368,Katie,Sieracki,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251635/251635.jpg,katie-sieracki,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251635/thumb_251635.jpg,KATIE SIERACKI,KATIE SIERACKI,For Alderman 33rd Ward,94.0,KATIE SIERACKI
251636,368,Rossana,Sanchez,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251636/251636.jpg,rossana-rodriguez-sanchez,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251636/thumb_251636.jpg,ROSSANA SANCHEZ,ROSSANA RODRIGUEZ SANCHEZ,For Alderman 33rd Ward,23.0,ROSSANA RODRIGUEZ SANCHEZ
251637,368,Deborah,Mell,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251637/251637.jpg,deborah-l-mell,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251637/thumb_251637.jpg,DEBORAH MELL,DEBORAH L. MELL,For Alderman 33rd Ward,27.0,DEBORAH L. MELL
251639,368,Carrie,Austin,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251639/251639.jpg,carrie-m-austin-d644bd15-b592-4b64-a506-d7c5125aa979,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251639/thumb_251639.jpg,CARRIE AUSTIN,CARRIE M. AUSTIN,For Alderman 34th Ward,3.0,CARRIE M. AUSTIN
251640,368,Preston,Brown,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251640/251640.jpg,preston-brown-jr,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251640/thumb_251640.jpg,PRESTON BROWN,PRESTON BROWN JR,For Alderman 34th Ward,148.0,PRESTON BROWN JR
251641,368,Amanda,Dieterich,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251641/251641.jpg,amanda-yu-dieterich,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251641/thumb_251641.jpg,AMANDA DIETERICH,AMANDA YU DIETERICH,For Alderman 35th Ward,38.0,AMANDA YU DIETERICH
251642,368,Carlos,Ramirez-Rosa,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251642/251642.jpg,carlos-ramirez-rosa,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251642/thumb_251642.jpg,CARLOS RAMIREZ-ROSA,CARLOS  RAMIREZ-ROSA,For Alderman 35th Ward,66.0,CARLOS  RAMIREZ-ROSA
251645,368,Gilbert,Villegas,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251645/251645.jpg,gilbert-villegas,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251645/thumb_251645.jpg,GILBERT VILLEGAS,GILBERT VILLEGAS,For Alderman 36th Ward,61.0,GILBERT VILLEGAS
251646,368,Emma,Mitts,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251646/251646.jpg,emma-m-mitts,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251646/thumb_251646.jpg,EMMA MITTS,EMMA M. MITTS,For Alderman 37th Ward,6.0,EMMA M. MITTS
251647,368,Tara,Stamps,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251647/251647.jpg,tara-stamps,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251647/thumb_251647.jpg,TARA STAMPS,TARA STAMPS,For Alderman 37th Ward,184.0,TARA STAMPS
251649,368,Deondre,Rutues,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251649/251649.jpg,deondre-rutues,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251649/thumb_251649.jpg,DEONDRE RUTUES,DEONDRE RUTUES,For Alderman 37th Ward,207.0,DEONDRE RUTUES
251650,368,Nicholas,Sposato,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251650/251650.jpg,nicholas-sposato,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251650/thumb_251650.jpg,NICHOLAS SPOSATO,NICHOLAS SPOSATO,For Alderman 38th Ward,115.0,NICHOLAS SPOSATO
251652,368,Robert,Murphy,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251652/251652.jpg,robert-murphy-94f8d5e6-b3bb-4e53-bc2b-25a97ae92129,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251652/thumb_251652.jpg,ROBERT MURPHY,ROBERT MURPHY,For Alderman 39th Ward,104.0,ROBERT MURPHY
251653,368,Samantha,Nugent,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251653/251653.jpg,samantha-nugent,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251653/thumb_251653.jpg,SAMANTHA NUGENT,"SAMANTHA ""SAM"" NUGENT",For Alderman 39th Ward,90.0,"SAMANTHA ""SAM"" NUGENT"
251655,368,Casey,Smagala,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251655/251655.jpg,casey-smagala,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251655/thumb_251655.jpg,CASEY SMAGALA,CASEY SMAGALA,For Alderman 39th Ward,233.0,CASEY SMAGALA
251656,368,Joe,Duplechin,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251656/251656.jpg,joe-duplechin,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251656/thumb_251656.jpg,JOE DUPLECHIN,JOE DUPLECHIN,For Alderman 39th Ward,181.0,JOE DUPLECHIN
251657,368,Ugo,Okere,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251657/251657.jpg,ugo-okere,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251657/thumb_251657.jpg,UGO OKERE,UGO OKERE,For Alderman 40th Ward,106.0,UGO OKERE
251658,368,Dianne,Daleiden,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251658/251658.jpg,dianne-daleiden,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251658/thumb_251658.jpg,DIANNE DALEIDEN,DIANNE DALEIDEN,For Alderman 40th Ward,89.0,DIANNE DALEIDEN
251659,368,André,Vasquez,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251659/251659.jpg,andre-vasquez,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251659/thumb_251659.jpg,ANDRÉ VASQUEZ,ANDRÉ VASQUEZ,For Alderman 40th Ward,96.0,ANDRÉ VASQUEZ
251660,368,Patrick,O'Connor,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251660/251660.jpg,patrick-j-o-connor-0f1ead8d-e2c6-46ef-8377-47bcaff7b9c7,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251660/thumb_251660.jpg,PATRICK O'CONNOR,PATRICK J. O'CONNOR,For Alderman 40th Ward,43.0,PATRICK J. O'CONNOR
251661,368,Maggie,O'Keefe,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251661/251661.jpg,maggie-o-keefe,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251661/thumb_251661.jpg,MAGGIE O'KEEFE,MAGGIE O'KEEFE,For Alderman 40th Ward,130.0,MAGGIE O'KEEFE
251662,368,Tim,Heneghan,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251662/251662.jpg,tim-heneghan,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251662/thumb_251662.jpg,TIM HENEGHAN,TIM HENEGHAN,For Alderman 41st Ward,50.0,TIM HENEGHAN
251663,368,Anthony,Napolitano,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251663/251663.jpg,anthony-v-napolitano,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251663/thumb_251663.jpg,ANTHONY NAPOLITANO,ANTHONY V. NAPOLITANO,For Alderman 41st Ward,49.0,ANTHONY V. NAPOLITANO
251664,368,Brendan,Reilly,"[{'name': 'Nonpartisan', 'short_name': 'NP', 'id': 41}]",https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251664/251664.jpg,brendan-reilly,https://br-production-assets.s3.amazonaws.com/uploads/candidate/headshot/251664/thumb_251664.jpg,BRENDAN REILLY,BRENDAN REILLY,For Alderman 42nd Ward,17.0,BRENDAN REILLY
